id,title,authors,published,year,categories,arxiv_url,pdf_url,code,_domains,_tasks,publication
2604.09743v1,Search-MIND: Training-Free Multi-Modal Medical Image Registration,Boya Wang; Ruizhe Li; Chao Chen; Xin Chen,2026-04-10,2026,eess.IV; cs.CV,http://arxiv.org/abs/2604.09743v1,https://arxiv.org/pdf/2604.09743v1,,medical_ai,MedImg,
2604.08502v1,Quantifying Explanation Consistency: The C-Score Metric for CAM-Based Explainability in Medical Image Classification,Kabilan Elangovan; Daniel Ting,2026-04-09,2026,cs.CV; cs.AI,http://arxiv.org/abs/2604.08502v1,https://arxiv.org/pdf/2604.08502v1,,medical_ai,Pathology; MedImg,
2604.07128v1,A Utility-preserving De-identification Pipeline for Cross-hospital Radiology Data Sharing,Chenhao Liu; Zelin Wen; Yan Tong; Junjie Zhu; Xinyu Tian; Yuchi Liu; Ashu Gupta; Syed M. S. Islam; Tom Gedeon; Yue Yao,2026-04-08,2026,cs.CV,http://arxiv.org/abs/2604.07128v1,https://arxiv.org/pdf/2604.07128v1,,medical_ai,Pathology; MedImg,
2604.06658v1,GPAFormer: Graph-guided Patch Aggregation Transformer for Efficient 3D Medical Image Segmentation,Chung-Ming Lo; I-Yun Liu; Wei-Yang Lin,2026-04-08,2026,cs.CV,http://arxiv.org/abs/2604.06658v1,https://arxiv.org/pdf/2604.06658v1,,medical_ai,MedImg,
2604.06518v1,Adaptive Differential Privacy for Federated Medical Image Segmentation Across Diverse Modalities,Puja Saha; Eranga Ukwatta,2026-04-07,2026,eess.IV; cs.AI; cs.CV,http://arxiv.org/abs/2604.06518v1,https://arxiv.org/pdf/2604.06518v1,,medical_ai,MedImg; Cancer,
2604.08600v1,Gaze2Report: Radiology Report Generation via Visual-Gaze Prompt Tuning of LLMs,Aishik Konwer; Moinak Bhattacharya; Prateek Prasanna,2026-04-07,2026,q-bio.TO; eess.IV,http://arxiv.org/abs/2604.08600v1,https://arxiv.org/pdf/2604.08600v1,,medical_ai,MedImg; HealthMon,
2604.06099v1,Extending ZACH-ViT to Robust Medical Imaging: Corruption and Adversarial Stress Testing in Low-Data Regimes,Athanasios Angelakis; Marta Gomez-Barrero,2026-04-07,2026,cs.CV,http://arxiv.org/abs/2604.06099v1,https://arxiv.org/pdf/2604.06099v1,,medical_ai,MedImg,
2604.05847v1,Development and Performance of an Instrumentation Laboratory for Infrared Medical Imaging,Anna Frixou; Efstathios Stiliaris; Costas N. Papanicolas,2026-04-07,2026,physics.med-ph,http://arxiv.org/abs/2604.05847v1,https://arxiv.org/pdf/2604.05847v1,,medical_ai,MedImg,
2604.05515v1,Geometrical Cross-Attention and Nonvoid Voxelization for Efficient 3D Medical Image Segmentation,Chenxin Yuan; Shoupeng Chen; Haojiang Ye; Yiming Miao; Limei Peng; Pin-Han Ho,2026-04-07,2026,cs.CV,http://arxiv.org/abs/2604.05515v1,https://arxiv.org/pdf/2604.05515v1,,medical_ai,MedImg,
2604.05409v1,CRISP: Rank-Guided Iterative Squeezing for Robust Medical Image Segmentation under Domain Shift,Yizhou Fang; Pujin Cheng; Yixiang Liu; Xiaoying Tang; Longxi Zhou,2026-04-07,2026,cs.CV,http://arxiv.org/abs/2604.05409v1,https://arxiv.org/pdf/2604.05409v1,,medical_ai,MedImg,
2604.09697v1,I Can't Believe TTA Is Not Better: When Test-Time Augmentation Hurts Medical Image Classification,Daniel Nobrega Medeiros,2026-04-06,2026,cs.CV; cs.AI,http://arxiv.org/abs/2604.09697v1,https://arxiv.org/pdf/2604.09697v1,,medical_ai,Pathology; MedImg; HealthMon,
2604.04511v1,MedROI: Codec-Agnostic Region of Interest-Centric Compression for Medical Images,Jiwon Kim; Ikbeom Jang,2026-04-06,2026,cs.CV,http://arxiv.org/abs/2604.04511v1,https://arxiv.org/pdf/2604.04511v1,https://github.com/labhai/MedROI,medical_ai,MedImg,
2604.03376v1,VERT: Reliable LLM Judges for Radiology Report Evaluation,Federica Bologna; Jean-Philippe Corbeil; Matthew Wilkens; Asma Ben Abacha,2026-04-03,2026,cs.AI; cs.CL,http://arxiv.org/abs/2604.03376v1,https://arxiv.org/pdf/2604.03376v1,,medical_ai,MedImg,
2604.03134v2,SD-FSMIS: Adapting Stable Diffusion for Few-Shot Medical Image Segmentation,Meihua Li; Yang Zhang; Weizhao He; Hu Qu; Yisong Li,2026-04-03,2026,cs.CV,http://arxiv.org/abs/2604.03134v2,https://arxiv.org/pdf/2604.03134v2,,medical_ai,MedImg,
2604.02868v1,Few-Shot Distribution-Aligned Flow Matching for Data Synthesis in Medical Image Segmentation,Jie Yang; Ziqi Ye; Aihua Ke; Jian Luo; Bo Cai; Xiaosong Wang,2026-04-03,2026,eess.IV; cs.CV,http://arxiv.org/abs/2604.02868v1,https://arxiv.org/pdf/2604.02868v1,,medical_ai,MedImg,
2604.02290v1,AdamFlow: Adam-based Wasserstein Gradient Flows for Surface Registration in Medical Imaging,Qiang Ma; Qingjie Meng; Xin Hu; Yicheng Wu; Wenjia Bai,2026-04-02,2026,cs.CV; math.OC,http://arxiv.org/abs/2604.02290v1,https://arxiv.org/pdf/2604.02290v1,,medical_ai,MedImg,
2604.01987v1,Curia-2: Scaling Self-Supervised Learning for Radiology Foundation Models,Antoine Saporta; Baptiste Callard; Corentin Dancette; Julien Khlaut; Charles Corbière; Leo Butsanets; Amaury Prat; Pierre Manceron,2026-04-02,2026,cs.CV; cs.LG,http://arxiv.org/abs/2604.01987v1,https://arxiv.org/pdf/2604.01987v1,,medical_ai,MedImg,
2604.01947v1,A Self supervised learning framework for imbalanced medical imaging datasets,Yash Kumar Sharma; Charan Ramtej Kodi; Vineet Padmanabhan,2026-04-02,2026,cs.CV,http://arxiv.org/abs/2604.01947v1,https://arxiv.org/pdf/2604.01947v1,,medical_ai,MedImg,
2604.01038v1,Foundation Model-guided Iteratively Prompting and Pseudo-Labeling for Partially Labeled Medical Image Segmentation,Qiaochu Zhao; Wei Wei; David Horowitz; Richard Bakst; Yading Yuan,2026-04-01,2026,cs.CV,http://arxiv.org/abs/2604.01038v1,https://arxiv.org/pdf/2604.01038v1,,medical_ai,MedImg,
2604.00514v1,MAESIL: Masked Autoencoder for Enhanced Self-supervised Medical Image Learning,Kyeonghun Kim; Hyeonseok Jung; Youngung Han; Junsu Lim; YeonJu Jean; Seongbin Park; Eunseob Choi; Hyunsu Go; SeoYoung Ju; Seohyoung Park,2026-04-01,2026,cs.CV; cs.AI,http://arxiv.org/abs/2604.00514v1,https://arxiv.org/pdf/2604.00514v1,,medical_ai,Predictive; MedImg,
2603.29901v1,Less Is More? Selective Visual Attention to High-Importance Regions for Multimodal Radiology Summarization,Mst. Fahmida Sultana Naznin; Adnan Ibney Faruq; Mushfiqur Rahman; Niloy Kumar Mondal; Md. Mehedi Hasan Shawon; Md Rakibul Hasan,2026-03-31,2026,cs.CV; cs.CL,http://arxiv.org/abs/2603.29901v1,https://arxiv.org/pdf/2603.29901v1,,medical_ai,Pathology; MedImg,
2603.29492v1,Calibrated Confidence Expression for Radiology Report Generation,David Bani-Harouni; Chantal Pellegrini; Julian Lüers; Su Hwan Kim; Markus Baalmann; Benedikt Wiestler; Rickmer Braren; Nassir Navab; Matthias Keicher,2026-03-31,2026,cs.CL,http://arxiv.org/abs/2603.29492v1,https://arxiv.org/pdf/2603.29492v1,,medical_ai,Clinical,
2603.29404v1,Rich-U-Net: A medical image segmentation model for fusing spatial depth features and capturing minute structural details,Zhuoyi Fang; Kexuan Shi; Jiajia Liu; Qiang Han,2026-03-31,2026,eess.IV,http://arxiv.org/abs/2603.29404v1,https://arxiv.org/pdf/2603.29404v1,,medical_ai,MedImg,
2603.28057v1,Physics-Embedded Feature Learning for AI in Medical Imaging,Pulock Das; Al Amin; Kamrul Hasan; Rohan Thompson; Azubike D. Okpalaeze; Liang Hong,2026-03-30,2026,cs.LG; eess.IV,http://arxiv.org/abs/2603.28057v1,https://arxiv.org/pdf/2603.28057v1,,physical_ai; medical_ai,PINN; MedImg,
2603.27705v1,"RAP: Retrieve, Adapt, and Prompt-Fit for Training-Free Few-Shot Medical Image Segmentation",Zhihao Mao; Bangpu Chen,2026-03-29,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.27705v1,https://arxiv.org/pdf/2603.27705v1,,medical_ai,MedImg,
2603.27460v1,Project Imaging-X: A Survey of 1000+ Open-Access Medical Imaging Datasets for Foundation Model Development,Zhongying Deng; Cheng Tang; Ziyan Huang; Jiashi Lin; Ying Chen; Junzhi Ning; Chenglong Ma; Jiyao Liu; Wei Li; Yinghao Zhu,2026-03-29,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.27460v1,https://arxiv.org/pdf/2603.27460v1,,medical_ai,MedImg,
2604.03297v1,XAttnRes: Cross-Stage Attention Residuals for Medical Image Segmentation,Xinyu Liu; Qing Xu; Zhen Chen,2026-03-28,2026,cs.CV; cs.AI; cs.LG,http://arxiv.org/abs/2604.03297v1,https://arxiv.org/pdf/2604.03297v1,,medical_ai,MedImg,
2603.25974v1,A New Concept of Liquid Xenon Time Projection Chamber for Medical Imaging,B. Li; Y. Ma; K. Ni,2026-03-26,2026,physics.ins-det; physics.med-ph,http://arxiv.org/abs/2603.25974v1,https://arxiv.org/pdf/2603.25974v1,,medical_ai,Sim2Real; MedImg; HealthMon,
2603.25945v1,Adapting Segment Anything Model 3 for Concept-Driven Lesion Segmentation in Medical Images: An Experimental Study,Guoping Xu; Jayaram K. Udupa; Yubing Tong; Xin Long; Ying Zhang; Jie Deng; Weiguo Lu; You Zhang,2026-03-26,2026,eess.IV; cs.CV,http://arxiv.org/abs/2603.25945v1,https://arxiv.org/pdf/2603.25945v1,https://github.com/apple1986/lesion-sam3,medical_ai,MedImg; HealthMon,
2603.25202v1,CIV-DG: Conditional Instrumental Variables for Domain Generalization in Medical Imaging,Shaojin Bai; Yuting Su; Weizhi Nie,2026-03-26,2026,cs.CV; cs.MM,http://arxiv.org/abs/2603.25202v1,https://arxiv.org/pdf/2603.25202v1,,medical_ai,Pathology; MedImg,
2603.25181v1,VolDiT: Controllable Volumetric Medical Image Synthesis with Diffusion Transformers,Marvin Seyfarth; Salman Ul Hassan Dar; Yannik Frisch; Philipp Wild; Norbert Frey; Florian André; Sandy Engelhardt,2026-03-26,2026,cs.CV,http://arxiv.org/abs/2603.25181v1,https://arxiv.org/pdf/2603.25181v1,https://github.com/Cardio-AI/voldit,medical_ai,MedImg,
2603.25026v1,CARE: Training-Free Controllable Restoration for Medical Images via Dual-Latent Steering,Xu Liu,2026-03-26,2026,cs.CV,http://arxiv.org/abs/2603.25026v1,https://arxiv.org/pdf/2603.25026v1,,medical_ai,MedImg,
2603.24691v2,BCMDA: Bidirectional Correlation Maps Domain Adaptation for Mixed Domain Semi-Supervised Medical Image Segmentation,Bentao Song; Jun Huang; Qingfeng Wang,2026-03-25,2026,cs.CV,http://arxiv.org/abs/2603.24691v2,https://arxiv.org/pdf/2603.24691v2,https://github.com/pascalcpp/BCMDA,medical_ai,MedImg; HealthMon,
2603.24649v1,MedOpenClaw: Auditable Medical Imaging Agents Reasoning over Uncurated Full Studies,Weixiang Shen; Yanzhu Hu; Che Liu; Junde Wu; Jiayuan Zhu; Chengzhi Shen; Min Xu; Yueming Jin; Benedikt Wiestler; Daniel Rueckert,2026-03-25,2026,cs.CV,http://arxiv.org/abs/2603.24649v1,https://arxiv.org/pdf/2603.24649v1,,medical_ai,MedImg,
2603.24388v1,Causal Transfer in Medical Image Analysis,Mohammed M. Abdelsamea; Daniel Tweneboah Anyimadu; Tasneem Selim; Saif Alzubi; Lei Zhang; Ahmed Karam Eldaly; Xujiong Ye,2026-03-25,2026,cs.CV,http://arxiv.org/abs/2603.24388v1,https://arxiv.org/pdf/2603.24388v1,,medical_ai,MedImg,
2603.24296v1,AMIF: Authorizable Medical Image Fusion Model with Built-in Authentication,Jie Song; Jun Jia; Wei Sun; Wangqiu Zhou; Tao Tan; Guangtao Zhai,2026-03-25,2026,cs.CV,http://arxiv.org/abs/2603.24296v1,https://arxiv.org/pdf/2603.24296v1,,medical_ai,MedImg; Clinical,
2603.23794v1,Sparse Autoencoders for Interpretable Medical Image Representation Learning,Philipp Wesp; Robbie Holland; Vasiliki Sideri-Lampretsa; Sergios Gatidis,2026-03-24,2026,cs.CV; cs.LG,http://arxiv.org/abs/2603.23794v1,https://arxiv.org/pdf/2603.23794v1,https://github.com/pwesp/sail,medical_ai,MedImg,
2603.23729v1,Bi-CRCL: Bidirectional Conservative-Radical Complementary Learning with Pre-trained Foundation Models for Class-incremental Medical Image Analysis,Xinyao Wu; Zhe Xu; Cheng Chen; Jiawei Ma; Yefeng Zheng; Raymond Kai-yu Tong,2026-03-24,2026,cs.CV,http://arxiv.org/abs/2603.23729v1,https://arxiv.org/pdf/2603.23729v1,,medical_ai,MedImg; Clinical; HealthMon,
2603.23694v1,CoRe: Joint Optimization with Contrastive Learning for Medical Image Registration,Eytan Kats; Christoph Grossbroehmer; Ziad Al-Haj Hemidi; Fenja Falta; Wiebke Heyer; Mattias P. Heinrich,2026-03-24,2026,cs.CV,http://arxiv.org/abs/2603.23694v1,https://arxiv.org/pdf/2603.23694v1,,medical_ai,MedImg,
2603.23390v1,Harnessing Lightweight Transformer with Contextual Synergic Enhancement for Efficient 3D Medical Image Segmentation,Xinyu Liu; Zhen Chen; Wuyang Li; Chenxin Li; Yixuan Yuan,2026-03-24,2026,cs.CV; eess.IV,http://arxiv.org/abs/2603.23390v1,https://arxiv.org/pdf/2603.23390v1,https://github.com/CUHK-AIM-Group/Light-UNETR,medical_ai,MedImg,
2603.23199v2,FDIF: Formula-Driven supervised Learning with Implicit Functions for 3D Medical Image Segmentation,Yukinori Yamamoto; Kazuya Nishimura; Tsukasa Fukusato; Hirokazu Nosato; Tetsuya Ogata; Hirokatsu Kataoka,2026-03-24,2026,cs.CV,http://arxiv.org/abs/2603.23199v2,https://arxiv.org/pdf/2603.23199v2,https://github.com/yamanoko/FDIF,medical_ai,MedImg; HealthMon,
2603.22935v1,Ran Score: a LLM-based Evaluation Score for Radiology Report Generation,Ran Zhang; Yucong Lin; Zhaoli Su; Bowen Liu; Danni Ai; Tianyu Fu; Deqiang Xiao; Jingfan Fan; Yuanyuan Wang; Mingwei Gao,2026-03-24,2026,cs.AI; cs.HC,http://arxiv.org/abs/2603.22935v1,https://arxiv.org/pdf/2603.22935v1,,medical_ai,MedImg; MedVLM; HealthMon,
2603.22649v1,Pretext Matters: An Empirical Study of SSL Methods in Medical Imaging,Vedrana Ivezić; Mara Pleasure; Ashwath Radhachandran; Saarang Panchavati; Shreeram Athreya; Vivek Sant; Benjamin Emert; Gregory Fishbein; Corey Arnold; William Speier,2026-03-23,2026,cs.CV,http://arxiv.org/abs/2603.22649v1,https://arxiv.org/pdf/2603.22649v1,,medical_ai,Pathology; MedImg,
2603.21904v1,SHAPE: Structure-aware Hierarchical Unsupervised Domain Adaptation with Plausibility Evaluation for Medical Image Segmentation,Linkuan Zhou; Yinghao Xia; Yufei Shen; Xiangyu Li; Wenjie Du; Cong Cong; Leyi Wei; Ran Su; Qiangguo Jin,2026-03-23,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.21904v1,https://arxiv.org/pdf/2603.21904v1,https://github.com/BioMedIA-repo/SHAPE,medical_ai,MedImg,
2603.21660v1,OmniFM: Toward Modality-Robust and Task-Agnostic Federated Learning for Heterogeneous Medical Imaging,Meilin Liu; Jiaying Wang; Jing Shan,2026-03-23,2026,cs.CV,http://arxiv.org/abs/2603.21660v1,https://arxiv.org/pdf/2603.21660v1,,medical_ai,MedImg,
2603.21377v1,HamVision: Hamiltonian Dynamics as Inductive Bias for Medical Image Analysis,Mohamed A Mabrok,2026-03-22,2026,cs.CV; cs.LG,http://arxiv.org/abs/2603.21377v1,https://arxiv.org/pdf/2603.21377v1,https://github.com/Minds-R-Lab/hamvision,medical_ai,MedImg,
2603.21287v1,Focus on Background: Exploring SAM's Potential in Few-shot Medical Image Segmentation with Background-centric Prompting,Yuntian Bo; Yazhou Zhu; Piotr Koniusz; Haofeng Zhang,2026-03-22,2026,cs.CV,http://arxiv.org/abs/2603.21287v1,https://arxiv.org/pdf/2603.21287v1,https://github.com/primebo1/FoB_SAM,medical_ai,MedImg,
2603.19863v1,MedQ-Engine: A Closed-Loop Data Engine for Evolving MLLMs in Medical Image Quality Assessment,Jiyao Liu; Junzhi Ning; Wanying Qu; Lihao Liu; Chenglong Ma; Junjun He; Ningsheng Xu,2026-03-20,2026,cs.CV,http://arxiv.org/abs/2603.19863v1,https://arxiv.org/pdf/2603.19863v1,,medical_ai,MedImg; HealthMon,
2603.18465v1,MedQ-UNI: Toward Unified Medical Image Quality Assessment and Restoration via Vision-Language Modeling,Jiyao Liu; Junzhi Ning; Wanying Qu; Lihao Liu; Chenglong Ma; Junjun He; Ningsheng Xu,2026-03-19,2026,cs.CV,http://arxiv.org/abs/2603.18465v1,https://arxiv.org/pdf/2603.18465v1,,medical_ai,MedImg,
2603.17765v1,Grounded Multimodal Retrieval-Augmented Drafting of Radiology Impressions Using Case-Based Similarity Search,Himadri Samanta,2026-03-18,2026,q-bio.QM; cs.AI; cs.CV,http://arxiv.org/abs/2603.17765v1,https://arxiv.org/pdf/2603.17765v1,,medical_ai,Clinical,
2603.17746v1,Concept-to-Pixel: Prompt-Free Universal Medical Image Segmentation,Haoyun Chen; Fenghe Tang; Wenxin Ma; Shaohua Kevin Zhou,2026-03-18,2026,cs.CV,http://arxiv.org/abs/2603.17746v1,https://arxiv.org/pdf/2603.17746v1,https://github.com/Yundi218/Concept-to-Pixel,medical_ai,MedImg,
2603.17603v1,Trust the Unreliability: Inward Backward Dynamic Unreliability Driven Coreset Selection for Medical Image Classification,Yan Liang; Ziyuan Yang; Zhuxin Lei; Mengyu Sun; Yingyu Chen; Yi Zhang,2026-03-18,2026,cs.CV,http://arxiv.org/abs/2603.17603v1,https://arxiv.org/pdf/2603.17603v1,,medical_ai,MedImg; HealthMon,
2603.17110v1,Pixel-level Counterfactual Contrastive Learning for Medical Image Segmentation,Marceau Lafargue-Hauret; Raghav Mehta; Fabio De Sousa Ribeiro; Mélanie Roschewitz; Ben Glocker,2026-03-17,2026,cs.CV; cs.LG,http://arxiv.org/abs/2603.17110v1,https://arxiv.org/pdf/2603.17110v1,,medical_ai,Pathology; MedImg,
2603.16679v1,HMAR: Hierarchical Modality-Aware Expert and Dynamic Routing Medical Image Retrieval Architecture,Aojie Yuan,2026-03-17,2026,cs.CV,http://arxiv.org/abs/2603.16679v1,https://arxiv.org/pdf/2603.16679v1,,medical_ai,MedImg; Clinical,
2603.16551v1,CompDiff: Hierarchical Compositional Diffusion for Fair and Zero-Shot Intersectional Medical Image Generation,Mahmoud Ibrahim; Bart Elen; Chang Sun; Gokhan Ertaylan; Michel Dumontier,2026-03-17,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.16551v1,https://arxiv.org/pdf/2603.16551v1,,medical_ai,MedImg,
2603.16002v1,RadAnnotate: Large Language Models for Efficient and Reliable Radiology Report Annotation,Saisha Pradeep Shetty; Roger Eric Goldman; Vladimir Filkov,2026-03-16,2026,cs.CL; cs.AI; cs.LG,http://arxiv.org/abs/2603.16002v1,https://arxiv.org/pdf/2603.16002v1,,medical_ai,Clinical,
2603.15980v1,Standardizing Medical Images at Scale for AI,Callen MacPhee; Yiming Zhou; Koichiro Kishima; Bahram Jalali,2026-03-16,2026,eess.IV; cs.AI; physics.optics,http://arxiv.org/abs/2603.15980v1,https://arxiv.org/pdf/2603.15980v1,,medical_ai,Pathology; MedImg,
2603.14848v1,Personalized Federated Learning with Residual Fisher Information for Medical Image Segmentation,Meilu Zhu; Yuxing Li; Zhiwei Wang; Edmund Y. Lam,2026-03-16,2026,cs.CV,http://arxiv.org/abs/2603.14848v1,https://arxiv.org/pdf/2603.14848v1,,medical_ai,MedImg,
2603.14647v1,TopoCL: Topological Contrastive Learning for Medical Imaging,Guangyu Meng; Pengfei Gu; Peixian Liang; John P. Lalor; Erin Wolf Chambers; Danny Z. Chen,2026-03-15,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.14647v1,https://arxiv.org/pdf/2603.14647v1,,medical_ai,MedImg,
2603.14579v2,Medical Image Spatial Grounding with Semantic Sampling,Andrew Seohwan Yu; Mohsen Hariri; Kunio Nakamura; Mingrui Yang; Xiaojuan Li; Vipin Chaudhary,2026-03-15,2026,cs.CV; cs.LG,http://arxiv.org/abs/2603.14579v2,https://arxiv.org/pdf/2603.14579v2,,medical_ai,MedImg,
2603.14461v1,CATFA-Net: A Trans-Convolutional Approach for Accurate Medical Image Segmentation,Siddhartha Mallick; Aayushman Ghosh; Jayanta Paul; Jaya Sil,2026-03-15,2026,eess.IV,http://arxiv.org/abs/2603.14461v1,https://arxiv.org/pdf/2603.14461v1,,medical_ai,MedImg,
2603.16940v1,On the Degrees of Freedom of Gridded Control Points in Learning-Based Medical Image Registration,Wen Yan; Qianye Yang; Yipei Wang; Shonit Punwani; Mark Emberton; Vasilis Stavrinides; Yipeng Hu; Dean Barratt,2026-03-15,2026,eess.IV; cs.AI; cs.CV,http://arxiv.org/abs/2603.16940v1,https://arxiv.org/pdf/2603.16940v1,,medical_ai,MedImg,
2603.14323v1,How Do Medical MLLMs Fail? A Study on Visual Grounding in Medical Images,Guimeng Liu; Tianze Yu; Somayeh Ebrahimkhani; Lin Zhi Zheng Shawn; Kok Pin Ng; Ngai-Man Cheung,2026-03-15,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.14323v1,https://arxiv.org/pdf/2603.14323v1,,medical_ai,MedImg; HealthMon,
2603.14271v1,Toward Clinically Ready Foundation Models in Medical Image Analysis: Adaptation Mechanisms and Deployment Trade-offs,Karma Phuntsho; Abdullah; Kyungmi Lee; Ickjai Lee; Euijoon Ahn,2026-03-15,2026,cs.CV,http://arxiv.org/abs/2603.14271v1,https://arxiv.org/pdf/2603.14271v1,,medical_ai,MedImg,
2603.13660v1,Learning Generalizable 3D Medical Image Representations from Mask-Guided Self-Supervision,Yunhe Gao; Yabin Zhang; Chong Wang; Jiaming Liu; Maya Varma; Jean-Benoit Delbrouck; Akshay Chaudhari; Curtis Langlotz,2026-03-14,2026,cs.CV,http://arxiv.org/abs/2603.13660v1,https://arxiv.org/pdf/2603.13660v1,https://github.com/Stanford-AIMI/MASS,medical_ai,Pathology; MedImg,
2603.13533v1,SAIF: A Stability-Aware Inference Framework for Medical Image Segmentation with Segment Anything Model,Ke Wu; Shiqi Chen; Yiheng Zhong; Hengxian Liu; Yingxue Su; Yifang Wang; Junhao Jin; Guangyu Ren,2026-03-13,2026,cs.CV,http://arxiv.org/abs/2603.13533v1,https://arxiv.org/pdf/2603.13533v1,,medical_ai,MedImg,
2603.13044v1,Are General-Purpose Vision Models All We Need for 2D Medical Image Segmentation? A Cross-Dataset Empirical Study,Vanessa Borst; Samuel Kounev,2026-03-13,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.13044v1,https://arxiv.org/pdf/2603.13044v1,,medical_ai,MedImg; Clinical,
2603.12547v1,Decoding Matters: Efficient Mamba-Based Decoder with Distribution-Aware Deep Supervision for Medical Image Segmentation,Fares Bougourzi; Fadi Dornaika; Abdenour Hadid,2026-03-13,2026,cs.CV,http://arxiv.org/abs/2603.12547v1,https://arxiv.org/pdf/2603.12547v1,,medical_ai,MedImg,
2603.11659v1,FL-MedSegBench: A Comprehensive Benchmark for Federated Learning on Medical Image Segmentation,Meilu Zhu; Zhiwei Wang; Axiu Mao; Yuxing Li; Xiaohan Xing; Yixuan Yuan; Edmund Y. Lam,2026-03-12,2026,cs.CV,http://arxiv.org/abs/2603.11659v1,https://arxiv.org/pdf/2603.11659v1,https://github.com/meiluzhu/FL-MedSegBench,medical_ai,MedImg; HealthMon,
2603.11625v1,MedPruner: Training-Free Hierarchical Token Pruning for Efficient 3D Medical Image Understanding in Vision-Language Models,Shengyuan Liu; Zanting Ye; Yunrui Lin; Chen Hu; Wanting Geng; Xu Han; Bulat Ibragimov; Yefeng Zheng; Yixuan Yuan,2026-03-12,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.11625v1,https://arxiv.org/pdf/2603.11625v1,,medical_ai,MedImg; MedVLM,
2603.11550v2,PCA-Enhanced Probabilistic U-Net for Effective Ambiguous Medical Image Segmentation,Xiangyu Li; Chenglin Wang; Qiantong Shen; Fanding Li; Wei Wang; Kuanquan Wang; Yi Shen; Baochun Zhao; Gongning Luo,2026-03-12,2026,cs.CV,http://arxiv.org/abs/2603.11550v2,https://arxiv.org/pdf/2603.11550v2,,medical_ai,MedImg,
2603.11492v1,SPEGC: Continual Test-Time Adaptation via Semantic-Prompt-Enhanced Graph Clustering for Medical Image Segmentation,Xiaogang Du; Jiawei Zhang; Tongfei Liu; Tao Lei; Yingbo Wang,2026-03-12,2026,cs.CV; cs.AI,http://arxiv.org/abs/2603.11492v1,https://arxiv.org/pdf/2603.11492v1,https://github.com/Jwei-Z/SPEGC-for-MIS,medical_ai,MedImg,
2603.10519v1,Visually-Guided Controllable Medical Image Generation via Fine-Grained Semantic Disentanglement,Xin Huang; Junjie Liang; Qingshan Hou; Peng Cao; Jinzhu Yang; Xiaoli Liu; Osmar R. Zaiane,2026-03-11,2026,cs.CV,http://arxiv.org/abs/2603.10519v1,https://arxiv.org/pdf/2603.10519v1,https://github.com/hx111/VG-MedGen,medical_ai,MedImg,
2603.09702v1,TriFusion-SR: Joint Tri-Modal Medical Image Fusion and SR,Fayaz Ali Dharejo; Sharif S. M. A.; Aiman Khalil; Nachiket Chaudhary; Rizwan Ali Naqvi; Radu Timofte,2026-03-10,2026,cs.CV,http://arxiv.org/abs/2603.09702v1,https://arxiv.org/pdf/2603.09702v1,,medical_ai,MedImg; Clinical,
2603.09638v2,Tracking Cancer Through Text: Longitudinal Extraction From Radiology Reports Using Open-Source Large Language Models,Luc Builtjes; Alessa Hering,2026-03-10,2026,cs.CL,http://arxiv.org/abs/2603.09638v2,https://arxiv.org/pdf/2603.09638v2,,medical_ai,Cancer,
2603.09530v1,DCAU-Net: Differential Cross Attention and Channel-Spatial Feature Fusion for Medical Image Segmentation,Yanxin Li; Hui Wan; Libin Lan,2026-03-10,2026,cs.CV,http://arxiv.org/abs/2603.09530v1,https://arxiv.org/pdf/2603.09530v1,,medical_ai,MedImg,
2603.09446v1,GIIM: Graph-based Learning of Inter- and Intra-view Dependencies for Multi-view Medical Image Diagnosis,Tran Bao Sam; Hung Vu; Dao Trung Kien; Tran Dat Dang; Van Ha Tang; Steven Truong,2026-03-10,2026,cs.CV,http://arxiv.org/abs/2603.09446v1,https://arxiv.org/pdf/2603.09446v1,,medical_ai,MedImg; Clinical,
2603.08215v1,Skill-Evolving Grounded Reasoning for Free-Text Promptable 3D Medical Image Segmentation,Tongrui Zhang; Chenhui Wang; Yongming Li; Zhihao Chen; Xufeng Zhan; Hongming Shan,2026-03-09,2026,eess.IV,http://arxiv.org/abs/2603.08215v1,https://arxiv.org/pdf/2603.08215v1,,medical_ai,MedImg,
2603.07889v1,Structure and Progress Aware Diffusion for Medical Image Segmentation,Siyuan Song; Guyue Hu; Chenglong Li; Dengdi Sun; Zhe Jin; Jin Tang,2026-03-09,2026,cs.CV,http://arxiv.org/abs/2603.07889v1,https://arxiv.org/pdf/2603.07889v1,,medical_ai,MedImg; Clinical,
