id,title,authors,published,year,categories,arxiv_url,pdf_url,code,_domains,_tasks,publication
2512.17547v1,G3Splat: Geometrically Consistent Generalizable Gaussian Splatting,Mehdi Hosseinzadeh; Shin-Fang Chng; Yi Xu; Simon Lucey; Ian Reid; Ravi Garg,2025-12-19,2025,cs.CV,http://arxiv.org/abs/2512.17547v1,https://arxiv.org/pdf/2512.17547v1,,world_model,FoundationModel; NeRF,
2512.17541v2,FLEG: Feed-Forward Language Embedded Gaussian Splatting from Any Views via Compact Semantic Representation,Qijian Tian; Xin Tan; Jiayu Ying; Xuhong Wang; Yuan Xie; Lizhuang Ma,2025-12-19,2025,cs.CV,http://arxiv.org/abs/2512.17541v2,https://arxiv.org/pdf/2512.17541v2,,world_model,NeRF,
2512.17992v1,Unifying Deep Predicate Invention with Pre-trained Foundation Models,Qianwei Wang; Bowen Li; Zhanpeng Luo; Yifan Xu; Alexander Gray; Tom Silver; Sebastian Scherer; Katia Sycara; Yaqi Xie,2025-12-19,2025,cs.RO,http://arxiv.org/abs/2512.17992v1,https://arxiv.org/pdf/2512.17992v1,,world_model,WorldModel; FoundationModel,
2512.17907v1,Dexterous World Models,Byungjun Kim; Taeksoo Kim; Junyoung Lee; Hanbyul Joo,2025-12-19,2025,cs.CV,http://arxiv.org/abs/2512.17907v1,https://arxiv.org/pdf/2512.17907v1,,world_model; physical_ai,WorldModel; VidGen; NeRF; Sim2Real; RobotLearn; 3DRecon,
2512.17250v1,Accelerating Multi-modal LLM Gaming Performance via Input Prediction and Mishit Correction,Ziyang Lin; Zixuan Sun; Sanhorn Chen; Xiaoyang Chen; Roy Zhao,2025-12-19,2025,cs.AI,http://arxiv.org/abs/2512.17250v1,https://arxiv.org/pdf/2512.17250v1,,world_model,WorldModel; FoundationModel; MBRL; Embodied,
2512.17152v1,PhysFire-WM: A Physics-Informed World Model for Emulating Fire Spread Dynamics,Nan Zhou; Huandong Wang; Jiahao Li; Yang Li; Xiao-Ping Zhang; Yong Li; Xinlei Chen,2025-12-19,2025,cs.CV,http://arxiv.org/abs/2512.17152v1,https://arxiv.org/pdf/2512.17152v1,,world_model; physical_ai,WorldModel; VidGen; PINN; Climate,
2512.17853v2,AnyTask: an Automated Task and Data Generation Framework for Advancing Sim-to-Real Policy Learning,Ran Gong; Xiaohan Zhang; Jinghuan Shang; Maria Vittoria Minniti; Jigarkumar Patel; Valerio Pepe; Riedana Yan; Ahmet Gundogdu; Ivan Kapelyukh; Ali Abbas,2025-12-19,2025,cs.RO; cs.AI,http://arxiv.org/abs/2512.17853v2,https://arxiv.org/pdf/2512.17853v2,,world_model; physical_ai,FoundationModel; Sim2Real; RobotLearn,
2512.17764v1,UniStateDLO: Unified Generative State Estimation and Tracking of Deformable Linear Objects Under Occlusion for Constrained Manipulation,Kangchen Lv; Mingrui Yu; Shihefeng Wang; Xiangyang Ji; Xiang Li,2025-12-19,2025,cs.RO,http://arxiv.org/abs/2512.17764v1,https://arxiv.org/pdf/2512.17764v1,,world_model,Sim2Real; DiffusionWM; 3DRecon,
2512.17136v2,Towards Senior-Robot Interaction: Reactive Robot Dog Gestures,Chunyang Meng; Eduardo B. Sandoval; Ricardo Sosa; Francisco Cruz,2025-12-19,2025,cs.RO,http://arxiv.org/abs/2512.17136v2,https://arxiv.org/pdf/2512.17136v2,,world_model,Sim2Real; Embodied; HealthMon,
2512.17907,Dexterous World Models,Byungjun Kim; Taeksoo Kim; Junyoung Lee; Hanbyul Joo,2025-12-19,2025,,https://arxiv.org/abs/2512.17907,https://doi.org/10.48550/arxiv.2512.17907,,world_model; physical_ai,WorldModel; VidGen; NeRF; Sim2Real; RobotLearn; 3DRecon,
2512.17152,PhysFire-WM: A Physics-Informed World Model for Emulating Fire Spread Dynamics,Nan Zhou; Huandong Wang; Jiahao Li; Yang E. Li; Xiao–Ping Zhang; Yong Li; Xinlei Chen,2025-12-19,2025,,https://arxiv.org/abs/2512.17152,https://doi.org/10.48550/arxiv.2512.17152,,world_model; physical_ai,WorldModel; VidGen; PINN; Climate,
2512.17253,Mitty: Diffusion-based Human-to-Robot Video Generation,Yiren Song; Cheng Liu; Weijia Mao; Mike Zheng Shou,2025-12-19,2025,,https://arxiv.org/abs/2512.17253,https://doi.org/10.48550/arxiv.2512.17253,,world_model; physical_ai,VidGen; DiffusionWM; RobotLearn,
2512.17883,Map2Video: Street View Imagery Driven AI Video Generation,Hye-Young Jo; Mose Sakashita; Aditi Mishra; Ryo Suzuki; Koichiro Niinuma; Aakar Gupta,2025-12-19,2025,,https://arxiv.org/abs/2512.17883,https://doi.org/10.48550/arxiv.2512.17883,,world_model,VidGen; HealthMon,
2512.17661,Vidarc: Embodied Video Diffusion Model for Closed-loop Control,Yao Feng; Chendong Xiang; Xinyi Mao; Hengkai Tan; Zuyue Zhang; Shuhe Huang; Kaiwen Zheng; Haitian Liu; Hang Su; Jun Zhu,2025-12-19,2025,,https://arxiv.org/abs/2512.17661,https://doi.org/10.48550/arxiv.2512.17661,,world_model,VidGen; DiffusionWM,
